,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
ARS,1.372288174257185,1.2159074204478424,1.0975891833615992,1.1520216929263736,1.1310678044914653,1.3272069364065693,1.260257191834509,1.1883180062720091,1.1294529371496769,1.372288174257185,1.4265097540220057,1.0253335766923963,1.2096054991140348,1.3553374299583223,1.4656324915518015,1.1052194248525324,1.2384761762245384,1.1426475849423352,1.372288174257185,1.2146685973317912,1.314466844308028,1.015695376914375,0.9940010154811623,1.1348136408376104,1.314466844308028,1.239536388425724,1.1438685822007606,1.151834948778923,1.3023619037460072,1.223194697135425,1.314466844308028,1.1678677234096695,0.9769464408715469,1.0928627584704542,1.1569450689684102,1.2361691968366075,1.2931847308036506,1.120325449504623
AVL,0.9094806505768168,0.6262706089256582,1.0569500395782343,0.9938430370634145,1.0898136810673469,0.9765571985509902,1.1470426564969902,0.8243375085471857,0.9965501583246994,0.9197736317691986,0.983411927616262,1.0569500395782343,0.9553721119833208,0.926040825656923,1.0569500395782343,1.0472165742865667,1.0670346550176013,0.912356203501254,0.785553157020539,1.0398372985394126,0.8885633395717963,0.9187918397170018,1.103278621017311,0.9263294690209619,1.1783246584287694,0.9302883079411086,0.8824288537778757,0.9081821514110086,1.103278621017311,1.0133605838414705,0.9007081312852667,0.6169066190222823,1.103278621017311,0.9958466804587408,0.9726320490309994,0.8165886843864436,0.7992665750399277,0.8786289496221271
BOU,0.9872051970537526,1.0356119295456951,1.4167569458032239,1.0585763097099758,0.9889831998334634,1.2934578735822664,1.0660067539366362,1.136048144325562,1.1566527891220204,1.305480054693489,1.077313951672859,1.1348354948208506,0.9763568290280145,1.1959408142721653,0.7619653309851384,1.1959408142721653,1.3460712149963487,1.2300089220777002,1.0177896321614588,1.123334883389074,1.1959408142721653,1.2516410245327094,1.0802484387044025,1.1490352293437591,1.2075944651035226,1.0038171663874125,1.305480054693489,0.9524232604863434,0.885172355855191,1.201335628950174,0.8935719884592424,1.284343443433953,0.6788698409678734,1.305480054693489,0.9631920202351268,1.1441455135989562,0.9565423110902532,1.1217310566247782
BRE,1.0896960325165927,0.9118933320698276,1.2196503157718717,0.7700200892117192,1.0944087619164644,0.9583669085596721,1.1315253562095697,1.0360505288467483,1.232587220006813,0.8914971131293952,1.1848746851022318,0.9015865669431554,0.7767153564898358,1.0223625261890177,0.9006241882716888,1.0127522544716325,1.0360505288467483,1.0360505288467483,1.148497342479695,0.6047082690324135,1.1170791464805516,1.0192761651215116,1.1020168936927273,0.9933229854651926,0.9761553917451633,1.368311773246248,1.1243617071509862,1.368311773246248,0.908012772910689,1.461385612047631,1.0682643439464778,1.3233611647219838,1.2359446546773099,0.7834623461389754,1.1644836598557293,0.8902242897251975,1.368311773246248,1.0265095273941462
BHA,0.9784627117694612,1.1767736643434774,1.1119602606057075,1.1877113117215654,0.6526386244682773,1.040930931017569,0.965030135606993,1.020538506025233,0.8981483671968863,1.0176734109720424,1.1877113117215654,0.8509697056493855,0.8827383846110549,1.138729157682383,0.995596363830259,1.1497302146450696,1.0324607789265112,1.2246407003202513,0.9259747263022438,1.2279359326365764,1.0929618652912072,0.8590447803366499,1.2889497962384902,1.1497302146450696,1.0335640340308088,0.9156220664467767,1.1877113117215654,1.0385081389311697,1.0453795403090906,1.1497302146450696,1.0986560851843554,0.919581958841493,1.1684814566240806,1.035687039120555,1.0248167462723146,1.119048510176691,0.9507693466560874,0.693227628792228
CHE,1.192820582350475,1.0155092109546904,0.8008983980361363,1.2438986204040667,1.2627185799726295,1.3285097608944259,1.349967727592754,0.9906158947177586,1.001816486950349,1.202606302017577,1.203035126408833,1.3155943593503299,1.0440707211477958,1.0286419053474027,1.0376470276292922,1.0586034895695815,1.3721843264448152,1.3721843264448152,0.9206681962252322,1.292856951888535,1.1087541412910045,1.2077458606662645,1.1205147631352244,1.1940951928953498,1.4891469757992206,1.2438986204040667,1.2692972150429502,1.2438986204040667,0.7060928505293841,1.3721843264448152,1.1235669245186053,1.1807323404087617,0.9294046581666527,1.179046565171992,1.4148495159737893,1.0771404697145184,1.0198435964702377,1.1010257326505173
COV,0.5343712276186092,0.9829021176862319,0.6923334062706509,0.8024336851929322,0.8777839668277544,0.7274923413470694,0.9440084717367556,0.8878185821227182,0.8761138372468806,0.9007183852635144,0.8250023804166643,0.8058258573098133,0.9829021176862319,0.79671793037121,0.836485863574622,0.6804546943296412,0.7861488227569846,0.8700070138334003,0.7866772639268461,0.915541627801141,0.8511333892982597,0.8023966679503995,0.950612657656984,0.8626132331017075,0.8128108597614916,0.8425044666981042,1.0497600334388888,0.9071103942294622,0.734395706944917,0.787802038036734,0.5579394869358364,0.915541627801141,0.8468938290781542,0.7916139871886138,0.9935808331164431,0.7827635184734247,0.7958674914100752,0.8854068293978292
CRY,1.076127699022008,0.8619708149233102,0.9508577445179796,1.1536463671558406,0.9627554403539197,1.03921474357414,0.9412215941715163,0.8538682353278435,1.1278482610856808,0.9540078087897632,1.0938376760193071,1.1536463671558406,1.0837645120516888,1.011821144669077,0.9291287342626575,0.9586584376555934,0.6548616089173956,1.2321184654815924,1.0065769812152188,0.9227141920829133,0.9398777772864649,0.918740811704367,1.0938376760193071,1.1536463671558406,1.0211397583227146,0.8129690217031059,1.028307424887935,0.6384367067544007,1.0420454524712743,1.0938376760193071,0.9989875134671603,0.8271610390501086,0.9518738011871647,0.9817955016331898,1.0487269449756011,0.9418279695901675,1.1870745320926877,1.1157477630223442
EVE,0.8704393388993332,0.7502930930945183,0.8352120818414113,1.0408966858029745,1.037035395085118,1.0095081502177614,0.829445923794157,0.5892163645452804,1.0955569014815612,1.037035395085118,0.9289748274682925,0.8575763709477662,0.9338146916124953,0.9367151392886243,0.8686580205711697,0.9678752355273198,0.9243657562643427,0.7748425081159072,0.8885317127133009,0.8825552742293937,1.0095081502177614,0.9179225999038481,0.8674178053842176,0.7675589400562174,1.0029675949084929,0.8847505688506428,0.9341705594216172,0.7633909754347662,0.8784889946140808,0.8258741740725785,0.9511474550789202,1.1075755066888426,0.8466276740888093,0.8775512709361414,1.037035395085118,1.0002115778407725,0.5886679719748028,1.0095081502177614
FUL,0.8818024071295918,0.8451254495987527,0.9253834183555603,0.8285689646039132,0.8879325379797137,0.96429554200198,1.1024953905151569,0.96429554200198,0.8919921488337084,0.8160089784507522,0.7292011602457059,1.1774881518597664,0.994278286498161,0.9486829403867183,0.975863929080856,0.8487372482450962,0.9000687079623437,0.6258260120358348,0.9245272310399718,0.8780052005706093,1.0464904477297052,0.938264138643873,0.7166898897347714,0.8237523016298538,0.9931374961726978,0.5628272674005309,1.0662771545342742,0.8297536345599141,0.9085486338285476,0.911708511074519,0.9554153330635031,0.982713791893138,0.887369046566388,0.9546938820559407,1.1024953905151569,0.96429554200198,1.1024953905151569,0.8391443110404074
HUL,0.7916139871886138,0.915541627801141,0.836485863574622,0.9071103942294622,0.9935808331164431,0.8511333892982597,0.7958674914100752,0.8700070138334003,0.9829021176862319,0.5343712276186092,0.8024336851929322,0.8626132331017075,0.8854068293978292,0.6804546943296412,0.7827635184734247,0.6923334062706509,0.8128108597614916,0.950612657656984,0.8023966679503995,0.8777839668277544,0.5579394869358364,0.915541627801141,0.8250023804166643,0.787802038036734,0.8761138372468806,0.7866772639268461,0.734395706944917,0.8058258573098133,0.8468938290781542,0.7861488227569846,0.79671793037121,0.9829021176862319,0.9440084717367556,1.0497600334388888,0.9007183852635144,0.8878185821227182,0.8425044666981042,0.7274923413470694
IPS,0.8761138372468806,0.79671793037121,0.8128108597614916,0.8626132331017075,0.9007183852635144,0.8878185821227182,0.6923334062706509,0.8854068293978292,0.915541627801141,1.0497600334388888,0.9440084717367556,0.836485863574622,0.915541627801141,0.8058258573098133,0.7274923413470694,0.787802038036734,0.8700070138334003,0.7861488227569846,0.5343712276186092,0.9829021176862319,0.6804546943296412,0.9829021176862319,0.8468938290781542,0.7827635184734247,0.5579394869358364,0.9071103942294622,0.8024336851929322,0.8425044666981042,0.7866772639268461,0.8250023804166643,0.8023966679503995,0.7916139871886138,0.9935808331164431,0.950612657656984,0.7958674914100752,0.734395706944917,0.8777839668277544,0.8511333892982597
LEE,1.016299431603325,1.037484919291654,0.9121182360691057,0.8675359175808804,0.983816813488252,0.61869571035413,0.9440010948759934,0.9290159177838022,0.7878313402991661,0.9334468951113125,1.0502536078307887,1.1721125324566288,0.8015845286120677,1.1721125324566288,0.9108159711249278,1.0587252463180743,0.9805347894778584,1.060015301152186,1.014978088293472,0.8757681933973317,1.0929742505117415,0.9374838765213029,1.060015301152186,1.2518407165123222,1.0428529314407053,0.9975108876829253,0.9214564285956481,1.1721125324566288,0.9569036040883157,1.1503691957344047,1.0558492268821988,0.9754527799396034,0.9692784033124042,1.060015301152186,0.6653438355890072,0.9224410679436852,1.0447673171292837,0.9987347361367326
LIV,1.338696678470726,1.1457785542605148,1.2335509052592912,1.1488995314865844,0.9168075800050662,0.950359567398813,1.1351446138789623,1.038405484556283,0.722012839161147,1.162238070088471,1.0244040362668512,1.2135788759206767,1.1337527704536408,1.2221911205275195,1.2301594706387469,1.012950908831733,1.2335509052592912,1.1410586015918158,1.2719442972312025,1.0811055511527672,1.067610959515834,1.0734543295492633,1.10142631826802,0.7199826764366735,1.2335509052592912,1.2719442972312025,1.271905579738691,1.0824713923628997,1.2719442972312025,1.0723084944298977,0.9414261279994207,1.1826782901210193,1.0857258540534336,1.0173317300756657,0.9328123092529751,1.1258501125234093,1.0614415420075307,1.3584631307306567
MCI,1.558967320654815,1.3578710234578635,1.4596786237475396,1.2541428185960024,1.3010905330116944,1.2383374385046446,1.4596786237475396,1.3331265349541808,1.1916703364200034,1.381751829989341,1.3184729005783629,0.8411732835860196,1.4117265095655152,1.3262170791765375,1.1674861728489874,1.4596786237475396,1.564031910223278,1.4178537364275239,1.1624587584109904,1.268479939334611,1.3148912785277638,1.2401079865476659,0.828579293675804,1.2528041115390838,1.4859982440345254,1.0803771815082746,1.4411875443766051,1.2639928147077848,1.4411875443766051,1.1756023255691517,1.071128608685691,1.2251864326733144,1.4279156314037165,1.2920214716725633,1.2070811689129477,1.4411875443766051,1.2422402110610282,1.2630819270083278
MUN,1.2303811461316825,1.4214810746424826,1.210460437352295,1.062089072692522,1.0695530672940252,1.1320389969754163,1.0829359493796225,1.518171538751119,1.2190505517488355,1.2097326914671216,1.0572024736337637,1.2582112528983131,1.3352567344865818,1.4214810746424826,1.1592515579669114,0.7181325933548766,1.2804825920112568,1.2670429908224115,1.058714038828005,1.0521053689522368,1.1381265126912998,1.1754937074860161,1.1322277216893832,1.1369348516942102,1.1604861528251387,1.1796392543672836,0.8068966453567115,1.0783275189093757,1.2309160628647775,0.9304153345363305,1.4214810746424826,1.2303811461316825,1.193125184283763,1.2303811461316825,0.9144517313873951,1.3747837936863203,1.2686372636086922,1.2839704885102667
NEW,1.1485397380349598,0.9407281837528012,1.4833599961487545,0.8030257332049627,1.3888866360528365,0.9123602578342371,1.1819936250628575,0.8596157813753074,1.202691263579183,0.7931019711345109,0.788394574787896,0.785064544003071,1.118587566284748,1.2379898041908626,0.9123602578342371,0.8395768899217504,1.0377354617481644,1.251121236482187,0.9039583215358383,0.7939494549476901,1.2545291558149358,0.532514367675707,1.133876305309647,0.8975885238432341,1.11086503348485,0.6899276514268393,1.2293605772565637,0.8747337990749211,0.6780902162298542,1.3432601197263137,0.7839436783146727,1.1060814402930101,1.3888866360528365,0.7996084597647247,1.3888866360528365,0.8439509999252556,1.1657669265885782,0.9123602578342371
NFO,0.9947807627617627,0.8718174814972416,0.8191328862465561,0.9385511429133289,1.0285704808118363,0.9559718208137469,0.5838629055886316,1.0146285303469758,0.9336867302360738,0.768517771817049,0.7540986947076792,0.8226754811723176,1.0146285303469758,0.8397169835602943,0.8892381593976598,0.8906794112178174,0.8829448254964616,1.1011137340713324,0.9290691000211676,1.0285704808118363,0.7672630115154996,1.0985348010776923,1.0052848043294158,0.9104299567843178,0.8820023455402433,0.8283945723269783,0.9982010033681635,0.7612936566743195,1.0461762733975875,0.8753513207547188,0.8930384818017649,0.8505763104895896,0.9168205201798091,0.8730639872457883,0.8633342830653711,0.5922049602927983,1.0285704808118363,1.0146285303469758
TOT,0.9070500554059637,0.6927322815877138,0.9450323733783629,0.8104656794218806,0.7965180220549841,0.8577557407123915,0.9359384118070647,0.9766055443834133,0.7855832272310879,0.8675614402200404,0.9359384118070647,0.8638695352849317,0.845398029745619,0.5312807734267943,0.9856827079838673,0.8469458430623931,0.9996018126282722,0.7640928790222742,0.7453741544876804,0.8568401482884843,0.9051917632913177,0.9286993859454418,0.8342525452334009,0.9856827079838673,0.6993057998633511,0.8481567878811088,0.7739742254045623,0.7325853957924636,0.8431015121429124,0.9697238335843702,0.8284375098357218,1.0697006192271161,0.9359384118070647,0.5753102455568299,0.7485861179617971,0.9856827079838673,0.7537901532633431,0.9117756937229032
SUN,0.8855392190621635,0.8437926336004945,0.8148954944714681,0.530271880484502,0.6696455576706172,0.7626418799433332,0.6581561125418689,0.9034728198868439,0.8855392190621635,0.7471645659522292,0.8191410169208905,0.7439471351904915,0.7608977558178819,0.9610210702775127,0.8415004770447467,0.7840914183549178,0.8712017359569277,0.7706093884209347,0.9341610810521762,0.7725044618208169,0.8773842780238987,0.9341610810521762,0.9130732011143525,0.7950054481937533,0.8855392190621635,0.8089266192020561,0.834345294192883,0.752358718881309,0.8268643214227244,0.5168598185220421,0.9341610810521762,0.7697868184463591,0.8490188811586977,0.6914167950413367,0.7619856709455465,0.9977035861832263,0.7794188475034854,0.6979778303201744
