player_code,web_name,team_s,pos,price,own,status,news,chance_of_playing_next_round,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,p_mins,p_starts,p_pts,p_ppg,p_xg90,p_xa90,p_xgi90,p_xgc90,p_bonus,p_bps90,p_yc90,p_saves90,p_price_end,p_team_code,p_apps,p_dc_hits,p_dc_rate,p_dc_actions90,p_dc_p90,has_history
248857,Madueke,ARS,MID,6.5,0.3,a,,,,6.0,,1205.0,16.0,72.0,5.37759336099585,0.09186721991701244,0.21360995850622405,0.3054771784232365,0.9537759336099585,9.0,18.970954356846473,0.0,0.0,6.8,3.0,26.0,0.0,0.0,5.228215767634855,0.0,True
195384,Merino,ARS,MID,6.0,0.9,a,,,,,,1024.0,10.0,67.0,5.888671875,0.2953125,0.12744140625,0.4227539062499999,0.646875,5.0,20.7421875,0.087890625,0.0,5.3,3.0,22.0,0.0,0.0,9.931640625,0.0,True
444145,Martinelli,ARS,MID,6.5,0.3,a,,,,,,1065.0,11.0,57.0,4.816901408450704,0.348169014084507,0.10732394366197183,0.4554929577464789,0.888169014084507,3.0,16.47887323943662,0.2535211267605634,0.0,6.8,3.0,30.0,0.0,0.0,6.507042253521126,0.0,True
481655,Zubimendi,ARS,MID,5.5,1.3,a,,,,,,2991.0,34.0,133.0,4.002006018054162,0.08545636910732196,0.0683049147442327,0.15376128385155463,0.7850551654964895,9.0,18.174523570712136,0.12036108324974924,0.0,4.9,3.0,38.0,6.0,0.1578947368421052,9.117352056168505,0.3610832497492477,True
616077,Dowman,ARS,MID,5.5,0.1,a,,,,,,152.0,1.0,16.0,9.473684210526315,0.7046052631578947,0.17763157894736842,0.8822368421052632,0.5210526315789473,0.0,30.19736842105263,0.0,0.0,4.2,3.0,6.0,0.0,0.0,9.473684210526317,0.0,True
499175,Nwaneri,ARS,MID,5.5,0.0,a,,,,,,165.0,0.0,8.0,4.363636363636364,0.12545454545454546,0.04363636363636364,0.1690909090909091,0.3981818181818182,0.0,10.90909090909091,0.0,0.0,5.0,3.0,6.0,0.0,0.0,7.090909090909091,0.0,True
438098,Fábio Vieira,ARS,MID,5.5,0.0,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.0,,,,,,False
200641,Nelson,ARS,MID,5.5,0.0,a,,,,,,118.0,0.0,13.0,9.915254237288135,0.5415254237288135,0.08389830508474576,0.6254237288135592,2.3033898305084746,0.0,29.74576271186441,0.0,0.0,4.8,94.0,10.0,0.0,0.0,17.54237288135593,0.0,True
224117,Gyökeres,ARS,FWD,7.5,10.7,a,,,2.0,,,2217.0,26.0,128.0,5.196211096075778,0.4976995940460081,0.07875507442489851,0.5764546684709067,0.7230040595399188,16.0,19.242219215155615,0.2029769959404601,0.0,9.1,3.0,36.0,0.0,0.0,3.4506089309878214,0.0,True
219847,Havertz,ARS,FWD,7.5,4.5,a,,,,,,577.0,7.0,36.0,5.6152512998266895,0.5162911611785095,0.0998266897746967,0.6161178509532063,1.0419410745233968,3.0,22.305025996533793,0.1559792027729636,0.0,7.3,3.0,12.0,0.0,0.0,4.991334488734835,0.0,True
205651,G.Jesus,ARS,FWD,6.0,0.4,a,,,,,,418.0,3.0,24.0,5.167464114832535,0.5834928229665072,0.05598086124401914,0.6394736842105262,0.8547846889952153,0.0,19.808612440191386,0.6459330143540669,0.0,6.4,3.0,14.0,0.0,0.0,6.45933014354067,0.0,True
208706,Bruno G.,ARS,MID,7.0,8.8,a,,,4.0,5.0,,2456.0,27.0,154.0,5.643322475570033,0.20484527687296417,0.18175895765472314,0.38660423452768733,1.1722719869706841,22.0,24.955211726384366,0.2198697068403909,0.0,6.9,4.0,29.0,4.0,0.1379310344827586,9.014657980456027,0.2931596091205212,True
439509,Tzolis,ARS,MID,6.5,16.2,a,,,,3.0,,,,,,,,,,,,,,,,,,,,,False
98980,Martinez,AVL,GKP,5.0,4.8,a,,,,,,2835.0,32.0,120.0,3.8095238095238093,0.0,0.0025396825396825397,0.0025396825396825397,1.3625396825396825,11.0,16.825396825396826,0.06349206349206349,3.015873015873016,5.0,7.0,,,,,,True
72147,M.Bizot,AVL,GKP,4.5,0.1,a,,,,,,585.0,6.0,16.0,2.4615384615384617,0.0,0.0,0.0,1.6953846153846153,0.0,11.538461538461538,0.3076923076923077,2.923076923076923,4.2,7.0,,,,,,True
101188,Digne,AVL,DEF,4.5,0.4,u,Has joined Paris Saint-Germain permanently,0.0,,,,1842.0,21.0,97.0,4.73941368078176,0.032736156351791536,0.16026058631921825,0.19299674267100977,1.3578175895765472,5.0,18.615635179153095,0.1465798045602606,0.0,4.5,7.0,31.0,3.0,0.0967741935483871,6.693811074918568,0.2931596091205212,True
199798,Konsa,AVL,DEF,4.5,14.8,a,,,,,,3035.0,34.0,100.0,2.9654036243822075,0.03766062602965404,0.017495881383855025,0.05515650741350906,1.450971993410214,3.0,14.738056013179571,0.0,0.0,4.4,7.0,34.0,6.0,0.1764705882352941,6.583196046128501,0.3558484349258649,True
199796,Cash,AVL,DEF,4.5,8.6,a,,,,1.0,,3016.0,34.0,117.0,3.4913793103448274,0.03401856763925729,0.08773209549071617,0.12175066312997347,1.3562665782493368,7.0,13.428381962864721,0.26856763925729443,0.0,4.6,7.0,35.0,3.0,0.0857142857142857,6.236737400530504,0.1790450928381962,True
149484,Mings,AVL,DEF,4.5,0.3,a,,,,,,1322.0,15.0,50.0,3.40393343419062,0.08850226928895613,0.028593040847201212,0.11709531013615734,1.5909984871406961,4.0,11.505295007564298,0.0680786686838124,0.0,4.3,7.0,17.0,5.0,0.2941176470588235,8.373676248108927,0.680786686838124,True
244954,Pau,AVL,DEF,4.5,0.4,a,,,,,,1673.0,18.0,64.0,3.442916915720263,0.07154811715481173,0.020980274955170353,0.09252839210998208,1.227077106993425,2.0,15.062761506276152,0.05379557680812911,0.0,4.3,7.0,21.0,4.0,0.1904761904761904,7.477585176329947,0.4303646144650329,True
515597,Bogarde,AVL,MID,5.0,0.1,a,,,,,,1042.0,11.0,40.0,3.45489443378119,0.0,0.01727447216890595,0.01727447216890595,1.3284069097888676,4.0,10.4510556621881,0.43186180422264875,0.0,4.0,7.0,28.0,1.0,0.0357142857142857,5.959692898272553,0.1727447216890595,True
441302,Maatsen,AVL,DEF,4.5,0.9,a,,,,,,1590.0,17.0,54.0,3.0566037735849054,0.07132075471698113,0.13528301886792451,0.20660377358490567,1.5079245283018867,1.0,13.698113207547168,0.11320754716981131,0.0,4.2,7.0,30.0,3.0,0.1,7.924528301886792,0.3396226415094339,True
184667,Lindelöf,AVL,DEF,4.5,0.2,a,,,,,,942.0,11.0,29.0,2.770700636942675,0.0267515923566879,0.009554140127388535,0.03630573248407643,1.5219745222929937,0.0,11.847133757961783,0.0,0.0,4.5,7.0,17.0,0.0,0.0,5.159235668789809,0.0,True
606798,A.García,AVL,DEF,4.0,1.7,a,,,,,,83.0,1.0,5.0,5.421686746987952,0.0,0.010843373493975903,0.010843373493975903,2.9710843373493976,0.0,13.012048192771083,0.0,0.0,3.9,7.0,6.0,0.0,0.0,10.843373493975903,0.0,True
578545,Nedeljkovic,AVL,DEF,4.0,0.8,a,,,,,,,,,,,,,,,,,,,,,,,,,False
195546,Buendía,AVL,MID,6.0,1.3,a,,,1.0,,1.0,1753.0,21.0,102.0,5.236737022247576,0.173531089560753,0.11448944666286366,0.2880205362236166,1.4390758699372506,10.0,19.612093553907588,0.3080433542498574,0.0,5.3,7.0,36.0,4.0,0.1111111111111111,10.062749572162009,0.4107244723331432,True
215711,Bailey,AVL,MID,5.5,0.1,a,,,,,,450.0,3.0,21.0,4.2,0.1,0.292,0.392,1.4060000000000001,0.0,13.8,0.2,0.0,5.5,7.0,13.0,0.0,0.0,9.6,0.0,True
122806,McGinn,AVL,MID,5.5,3.2,a,,,,2.0,,2136.0,28.0,103.0,4.339887640449438,0.12640449438202248,0.1731741573033708,0.29957865168539327,1.393820224719101,6.0,18.66573033707865,0.21067415730337077,0.0,5.3,7.0,30.0,1.0,0.0333333333333333,6.320224719101123,0.0842696629213483,True
88894,Barkley,AVL,MID,5.0,0.2,a,,,,,,844.0,7.0,56.0,5.971563981042654,0.16848341232227487,0.13436018957345972,0.30284360189573456,1.4075829383886254,5.0,23.566350710900473,0.10663507109004738,0.0,4.8,7.0,21.0,1.0,0.0476190476190476,7.890995260663507,0.2132701421800947,True
226944,Kamara,AVL,MID,5.0,0.3,a,,100.0,,,,1410.0,17.0,61.0,3.893617021276596,0.033829787234042556,0.05361702127659575,0.08744680851063831,1.3276595744680852,7.0,18.0,0.3191489361702128,0.0,4.9,7.0,18.0,3.0,0.1666666666666666,9.51063829787234,0.3829787234042553,True
449871,Onana,AVL,MID,5.0,0.0,i,Knee injury - Unknown return date,0.0,,,,1755.0,21.0,76.0,3.8974358974358974,0.08615384615384615,0.03538461538461538,0.12153846153846154,1.4630769230769232,4.0,18.102564102564102,0.15384615384615385,0.0,4.8,7.0,25.0,7.0,0.28,11.23076923076923,0.717948717948718,True
469247,Iling Jr,AVL,MID,5.0,0.0,u,Has joined Bolton Wanderers on loan for the rest of the season,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.0,,,,,,False
645618,Burrowes,AVL,MID,4.5,0.7,a,,,,,,16.0,0.0,1.0,2.0,0.0,0.0,0.0,1.8,0.0,6.0,0.0,0.0,4.3,7.0,1.0,0.0,0.0,5.625,0.0,True
577285,George Hemmings,AVL,MID,4.5,0.5,a,,,,,,25.0,0.0,2.0,4.0,0.08,0.02,0.1,1.22,0.0,10.0,0.0,0.0,4.5,7.0,2.0,0.0,0.0,3.6,0.0,True
653481,Alysson,AVL,MID,5.0,0.0,a,,,,,,47.0,0.0,3.0,5.74468085106383,0.09574468085106383,0.09574468085106383,0.19148936170212766,3.5808510638297872,0.0,21.06382978723404,0.0,0.0,5.0,7.0,3.0,0.0,0.0,7.659574468085106,0.0,True
614071,Manzambi,AVL,MID,6.0,0.8,i,Knee injury - Unknown return date,0.0,,,,,,,,,,,,,,,,,,,,,,,False
448089,Gomes,AVL,MID,5.5,0.2,i,Calf injury - Unknown return date,0.0,,,,2829.0,32.0,107.0,3.4040296924708375,0.04103923647932132,0.0664899257688229,0.10752916224814421,1.5461293743372218,6.0,16.829268292682926,0.3181336161187699,0.0,5.3,39.0,35.0,15.0,0.4285714285714285,12.311770943796397,0.9544008483563096,True
178301,Watkins,AVL,FWD,8.0,12.2,a,,,2.0,,,2833.0,33.0,167.0,5.305330038828098,0.4892340275326509,0.03748676314860572,0.5267207906812567,1.378432756794917,26.0,19.79174020472997,0.12707377338510412,0.0,8.7,7.0,37.0,0.0,0.0,2.986233674549947,0.0,True
173879,Abraham,AVL,FWD,5.5,0.2,d,Knock - 75% chance of playing,75.0,,,,278.0,2.0,23.0,7.446043165467626,0.6636690647482013,0.11654676258992805,0.7802158273381293,1.6575539568345323,2.0,30.107913669064747,0.0,0.0,5.7,7.0,12.0,0.0,0.0,4.2086330935251794,0.0,True
493105,Garnacho,AVL,MID,6.0,0.7,a,,,,,,1261.0,14.0,56.0,3.9968279143536876,0.24551942902458365,0.2626486915146709,0.5081681205392545,1.4645519429024583,3.0,15.84456780333069,0.14274385408406026,0.0,6.4,8.0,24.0,0.0,0.0,5.067406819984139,0.0,True
690838,Madjo,AVL,FWD,5.5,0.9,i,Unspecified injury - Unknown return date,0.0,,,,,,,,,,,,,,,,,,,,,,,False
457569,Petrović,BOU,GKP,4.5,3.5,a,,,,,,3420.0,38.0,124.0,3.263157894736842,0.0,0.0,0.0,1.4926315789473683,5.0,13.473684210526315,0.07894736842105263,2.8684210526315788,4.6,91.0,,,,,,True
40383,Forster,BOU,GKP,4.0,3.2,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,,,,,,False
444172,Dennis,BOU,GKP,4.0,0.2,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,,,,,,False
463981,Hill,BOU,DEF,5.5,1.0,a,,,,,,2102.0,22.0,110.0,4.709800190294957,0.03810656517602284,0.04966698382492864,0.08777354900095147,1.4309229305423408,4.0,16.527117031398667,0.21408182683158897,0.0,4.2,91.0,29.0,14.0,0.4827586206896552,11.517602283539487,1.1988582302568982,True
494521,Truffert,BOU,DEF,5.5,4.9,a,,,,,,3378.0,38.0,165.0,4.396092362344583,0.03596802841918295,0.08179396092362344,0.11776198934280639,1.4499111900532862,19.0,16.17229129662522,0.13321492007104796,0.0,4.8,91.0,38.0,15.0,0.3947368421052631,9.351687388987568,0.7992895204262878,True
242882,Diakité,BOU,DEF,5.0,0.2,a,,,,,,1275.0,15.0,46.0,3.2470588235294118,0.001411764705882353,0.013411764705882354,0.014823529411764706,1.5861176470588234,2.0,11.576470588235294,0.07058823529411765,0.0,4.1,91.0,18.0,7.0,0.3888888888888889,10.376470588235296,0.9882352941176472,True
620487,Milosavljević,BOU,DEF,5.0,0.0,i,Unspecified injury - Unknown return date,0.0,,,,367.0,4.0,19.0,4.659400544959128,0.03678474114441417,0.04659400544959128,0.08337874659400545,1.083923705722071,0.0,15.449591280653951,0.0,0.0,4.4,91.0,7.0,3.0,0.4285714285714285,10.299727520435969,1.471389645776567,True
54469,Smith,BOU,DEF,4.5,0.1,a,,,,,,1073.0,14.0,58.0,4.864864864864865,0.0,0.01929170549860205,0.01929170549860205,1.5248835041938489,4.0,15.517241379310345,0.2516309412861137,0.0,4.4,91.0,22.0,0.0,0.0,6.123019571295433,0.0,True
436893,J.Araujo,BOU,DEF,4.5,0.0,i,Thigh injury - Unknown return date,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,91.0,,,,,,False
575901,Soler,BOU,DEF,4.0,0.4,d,Hamstring injury - 75% chance of playing,75.0,,,,34.0,0.0,3.0,6.0,0.0,0.0,0.0,3.24,0.0,4.0,0.0,0.0,3.9,91.0,3.0,0.0,0.0,2.647058823529412,0.0,True
499604,Rayan,BOU,MID,6.5,3.0,a,,,,,,1110.0,13.0,67.0,5.4324324324324325,0.21648648648648647,0.1491891891891892,0.36567567567567566,1.5518918918918918,3.0,19.297297297297295,0.08108108108108107,0.0,5.4,91.0,15.0,0.0,0.0,6.648648648648648,0.0,True
201658,Tavernier,BOU,MID,6.0,1.7,a,,,3.0,1.0,1.0,2732.0,31.0,137.0,4.513177159590044,0.2984626647144949,0.15153733528550511,0.45,1.352635431918009,14.0,18.184480234260615,0.19765739385065886,0.0,5.3,91.0,34.0,3.0,0.088235294117647,8.268667642752563,0.1976573938506588,True
503139,Scott,BOU,MID,6.0,1.5,a,,,,2.0,4.0,2848.0,34.0,136.0,4.297752808988764,0.12008426966292134,0.09290730337078651,0.21299157303370786,1.4858848314606743,9.0,19.055477528089888,0.15800561797752807,0.0,4.9,91.0,37.0,15.0,0.4054054054054054,12.198033707865168,0.9480337078651684,True
222683,Kluivert,BOU,MID,6.0,1.1,a,,,2.0,3.0,2.0,945.0,10.0,41.0,3.9047619047619047,0.22,0.14761904761904762,0.3676190476190476,1.7104761904761905,3.0,14.0,0.47619047619047616,0.0,6.9,91.0,20.0,0.0,0.0,6.190476190476191,0.0,True
155408,Cook,BOU,MID,5.0,0.1,a,,,,5.0,,872.0,8.0,40.0,4.128440366972478,0.007224770642201836,0.053669724770642205,0.06089449541284405,1.444954128440367,0.0,19.610091743119266,0.10321100917431193,0.0,4.9,91.0,18.0,7.0,0.3888888888888889,14.759174311926609,1.444954128440367,True
496208,Gannon-Doak,BOU,MID,5.0,0.1,a,,,,,,105.0,0.0,11.0,9.428571428571429,0.22285714285714284,0.11142857142857142,0.3342857142857143,4.062857142857143,0.0,28.285714285714285,0.0,0.0,4.8,91.0,8.0,0.0,0.0,11.142857142857142,0.0,True
200785,Adams,BOU,MID,5.0,0.4,d,Unspecified injury - 75% chance of playing,75.0,,,,1769.0,21.0,77.0,3.9174674957603166,0.0320520067834935,0.0320520067834935,0.064104013566987,1.3828151498021481,3.0,17.603165630299603,0.40700960994912383,0.0,4.9,91.0,25.0,7.0,0.28,11.80327868852459,0.7122668174109666,True
111317,Brooks,BOU,MID,5.0,0.1,d,Unspecified injury - 75% chance of playing,75.0,,4.0,3.0,1188.0,13.0,59.0,4.46969696969697,0.4401515151515151,0.25757575757575757,0.6977272727272726,1.5340909090909092,4.0,16.28787878787879,0.5303030303030303,0.0,5.0,91.0,31.0,0.0,0.0,7.121212121212122,0.0,True
158499,Christie,BOU,MID,5.0,0.0,s,Suspended until 29 Aug,0.0,,6.0,,978.0,9.0,47.0,4.325153374233128,0.16656441717791412,0.07269938650306748,0.2392638036809816,1.7613496932515338,2.0,19.69325153374233,0.2760736196319018,0.0,4.9,91.0,26.0,1.0,0.0384615384615384,11.319018404907975,0.1840490797546012,True
614574,Tóth.A,BOU,MID,5.0,0.0,a,,,,,,135.0,2.0,8.0,5.333333333333333,0.07333333333333333,0.22,0.29333333333333333,3.266666666666667,0.0,21.333333333333332,0.6666666666666666,0.0,4.9,91.0,9.0,0.0,0.0,10.666666666666666,0.0,True
489888,Adli,BOU,MID,5.0,0.1,i,Unspecified injury - Unknown return date,0.0,,,,1074.0,10.0,67.0,5.614525139664805,0.21787709497206703,0.13575418994413407,0.35363128491620116,1.5268156424581005,4.0,20.195530726256983,0.16759776536312848,0.0,5.4,91.0,31.0,1.0,0.032258064516129,10.3072625698324,0.1675977653631284,True
560262,Kroupi.Jr,BOU,MID,7.5,1.4,i,Foot injury - Unknown return date,0.0,1.0,,,1663.0,21.0,113.0,6.115453998797354,0.44972940469031875,0.08171978352375225,0.5314491882140709,1.4022248947684908,13.0,25.97714972940469,0.27059530968129886,0.0,4.7,91.0,33.0,0.0,0.0,6.007215874924834,0.0,True
444102,Evanilson,BOU,FWD,6.0,2.2,a,,,,,,2741.0,32.0,115.0,3.775994162714338,0.3493615468807005,0.04859540313754104,0.39795695001824155,1.2812112367748998,6.0,13.527909522072237,0.06566946369937979,0.0,6.6,91.0,36.0,0.0,0.0,4.432688799708136,0.0,True
168636,Enes Ünal,BOU,FWD,5.5,0.1,u,Has joined Getafe permanently,0.0,,,,214.0,0.0,27.0,11.355140186915888,0.8411214953271028,0.0294392523364486,0.8705607476635513,2.5906542056074766,1.0,34.90654205607477,0.4205607476635514,0.0,5.4,91.0,23.0,0.0,0.0,9.67289719626168,0.0,True
561245,Rodríguez,BOU,FWD,6.0,0.2,d,Unspecified injury - 75% chance of playing,75.0,,,,,,,,,,,,,,,,,,,,,,,False
483067,Silva,BOU,DEF,5.0,0.3,a,,,,,,,,,,,,,,,,,,,,,,,,,False
494928,Sanchez,BOU,DEF,4.5,0.2,a,,,,,,,,,,,,,,,,,,,,,,,,,False
200720,Kelleher,BRE,GKP,5.0,5.9,a,,,,,,3330.0,37.0,143.0,3.864864864864865,0.0,0.005945945945945946,0.005945945945945946,1.4454054054054053,11.0,15.405405405405405,0.02702702702702703,2.945945945945946,4.8,94.0,,,,,,True
507433,Valdimarsson,BRE,GKP,4.5,0.1,a,,,,,,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.97,0.0,1.0,0.0,1.0,3.8,94.0,,,,,,True
432830,Collins,BRE,DEF,5.5,2.0,a,,,,,,2971.0,32.0,129.0,3.9077751598788284,0.06785594076068664,0.05180074049141703,0.11965668125210367,1.4395153147088522,7.0,13.631773813530797,0.21204981487714572,0.0,4.9,94.0,35.0,17.0,0.4857142857142857,10.632783574554022,1.0299562436889935,True
444765,Van den Berg,BRE,DEF,5.0,0.4,i,Unspecified injury - Unknown return date,0.0,,,,2761.0,30.0,113.0,3.6834480260775084,0.10952553422672945,0.0472654835204636,0.15679101774719303,1.3557044549076422,3.0,14.17964505613908,0.06519377037305324,0.0,4.4,94.0,32.0,13.0,0.40625,9.84425932633104,0.8475190148496922,True
249231,Lewis-Potter,BRE,MID,5.5,0.5,a,,,,,1.0,1960.0,22.0,115.0,5.280612244897959,0.1382142857142857,0.1152551020408163,0.253469387755102,1.5492857142857144,5.0,16.346938775510203,0.04591836734693877,0.0,4.8,94.0,36.0,2.0,0.0555555555555555,4.270408163265306,0.183673469387755,True
191866,Ajer,BRE,DEF,4.5,2.3,a,,,,,,1805.0,20.0,76.0,3.789473684210526,0.034404432132963986,0.036398891966759,0.07080332409972298,1.571135734072022,1.0,10.520775623268698,0.19944598337950137,0.0,4.4,94.0,27.0,10.0,0.3703703703703703,9.922437673130194,0.9972299168975068,True
607464,Kayode,BRE,DEF,4.5,3.4,a,,,,,,3258.0,37.0,113.0,3.1215469613259668,0.03535911602209944,0.07983425414364641,0.11519337016574585,1.4544198895027622,9.0,13.646408839779005,0.22099447513812154,0.0,4.6,94.0,37.0,7.0,0.1891891891891892,7.29281767955801,0.3867403314917126,True
194010,Henry,BRE,DEF,4.5,0.2,a,,,,,,1322.0,14.0,52.0,3.540090771558245,0.012254160363086233,0.036762481089258704,0.04901664145234493,1.6277609682299548,0.0,9.803328290468986,0.1361573373676248,0.0,4.3,94.0,25.0,0.0,0.0,5.310136157337368,0.0,True
472713,Hickey,BRE,DEF,4.5,0.1,a,,,,,,679.0,8.0,37.0,4.904270986745214,0.058321060382916054,0.02253313696612666,0.08085419734904271,1.1969072164948453,0.0,13.917525773195877,0.1325478645066274,0.0,4.0,94.0,21.0,1.0,0.0476190476190476,7.687776141384389,0.2650957290132548,True
231065,Pinnock,BRE,DEF,4.5,0.1,a,,,,,,318.0,4.0,14.0,3.9622641509433962,0.0028301886792452833,0.016981132075471698,0.01981132075471698,1.0471698113207548,2.0,15.0,0.2830188679245283,0.0,4.2,94.0,4.0,3.0,0.75,13.018867924528305,1.69811320754717,True
570241,Ji-soo,BRE,DEF,4.5,0.0,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,94.0,,,,,,False
513086,Schuster,BRE,DEF,4.5,0.2,a,,,,,,,,,,,,,,,,,,,,,,,,,False
513418,Schade,BRE,MID,6.0,3.3,a,,,2.0,,,2744.0,32.0,125.0,4.099854227405248,0.39620991253644317,0.06723760932944606,0.4634475218658892,1.3135932944606414,5.0,12.627551020408164,0.1967930029154519,0.0,6.8,94.0,35.0,0.0,0.0,6.231778425655977,0.0,True
533463,O.Dango,BRE,MID,6.5,1.4,a,,,,4.0,,2271.0,25.0,136.0,5.3896961690885075,0.31466314398943196,0.1632760898282695,0.4779392338177015,1.3771466314398944,16.0,17.00132100396301,0.19815059445178335,0.0,5.6,94.0,32.0,2.0,0.0625,7.331571994715984,0.1585204755614266,True
440089,Damsgaard,BRE,MID,5.5,0.6,a,,,,3.0,3.0,2046.0,24.0,113.0,4.970674486803519,0.11480938416422286,0.23885630498533722,0.3536656891495601,1.3878299120234603,9.0,20.542521994134898,0.0,0.0,5.6,94.0,33.0,6.0,0.1818181818181818,10.60117302052786,0.5278592375366569,True
207283,Jensen,BRE,MID,5.5,0.2,a,,,3.0,1.0,2.0,2239.0,26.0,98.0,3.9392585975882093,0.08883430102724431,0.24359088878963822,0.3324251898168825,1.4358195623046004,1.0,18.691380080393035,0.12058954890576151,0.0,4.9,94.0,36.0,4.0,0.1111111111111111,8.84323358642251,0.321572130415364,True
204580,Janelt,BRE,MID,5.0,0.1,a,,,,2.0,,1434.0,15.0,74.0,4.644351464435147,0.05146443514644351,0.1424686192468619,0.19393305439330544,1.6707112970711298,6.0,20.96234309623431,0.502092050209205,0.0,4.9,94.0,25.0,7.0,0.28,11.485355648535563,0.8786610878661087,True
543295,Milambo,BRE,MID,5.0,0.0,i,Knee injury - Unknown return date,0.0,,,,45.0,1.0,1.0,2.0,0.0,0.02,0.02,2.98,0.0,10.0,0.0,0.0,5.2,94.0,1.0,0.0,0.0,8.0,0.0,True
244858,Carvalho,BRE,MID,5.0,0.0,d,Lack of match fitness - 75% chance of playing,75.0,,,,100.0,1.0,13.0,11.7,0.6299999999999999,0.026999999999999996,0.6569999999999999,1.8719999999999999,1.0,37.8,0.0,0.0,4.6,94.0,6.0,0.0,0.0,7.199999999999999,0.0,True
508395,Yarmoliuk,BRE,MID,5.0,1.4,a,,,,,,2652.0,30.0,104.0,3.5294117647058827,0.041402714932126695,0.047171945701357465,0.08857466063348417,1.3679864253393668,1.0,15.203619909502263,0.23755656108597287,0.0,5.0,94.0,37.0,11.0,0.2972972972972973,11.470588235294118,0.746606334841629,True
183656,Dasilva,BRE,MID,5.0,0.0,a,,,,,,2.0,0.0,2.0,4.0,0.16,0.0,0.16,0.1,0.0,10.0,0.0,0.0,4.9,94.0,2.0,0.0,0.0,45.0,0.0,True
444180,Anthony,BRE,MID,6.0,0.2,a,,,,,,2717.0,32.0,127.0,4.2068457857931545,0.16926757453073243,0.0944055944055944,0.26367316893632686,1.9543614280456385,6.0,16.993006993006993,0.13249907986750092,0.0,5.0,90.0,37.0,1.0,0.027027027027027,7.684946632315053,0.0662495399337504,True
502500,Thiago,BRE,FWD,8.0,17.7,a,,,1.0,,,3282.0,37.0,181.0,4.963436928702011,0.5648994515539305,0.05018281535648995,0.6150822669104204,1.4580438756855576,22.0,19.46983546617916,0.1919561243144424,0.0,7.2,94.0,38.0,1.0,0.0263157894736842,5.868372943327239,0.0548446069469835,True
593174,Furo,BRE,FWD,4.5,0.8,a,,,,,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.04,0.0,4.0,0.0,0.0,4.5,94.0,1.0,0.0,0.0,0.0,0.0,True
75115,Wilson,BRE,FWD,5.5,0.3,a,,,,,,1234.0,11.0,80.0,5.834683954619125,0.5542949756888169,0.0393841166936791,0.593679092382496,1.5673419773095623,7.0,21.588330632090763,0.07293354943273907,0.0,5.8,21.0,32.0,0.0,0.0,2.990275526742302,0.0,True
513545,Sangaré,BRE,MID,5.5,2.3,a,,,,,,,,,,,,,,,,,,,,,,,,,False
489639,Verbruggen,BHA,GKP,4.5,19.2,a,,,,,,3420.0,38.0,130.0,3.4210526315789473,0.0,0.0015789473684210526,0.0015789473684210526,1.2910526315789475,6.0,16.210526315789473,0.07894736842105263,2.789473684210526,4.6,36.0,,,,,,True
49262,Steele,BHA,GKP,4.0,4.3,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,36.0,,,,,,False
231416,F.Kadıoğlu,BHA,DEF,4.5,3.1,a,,,,3.0,,3130.0,34.0,118.0,3.3929712460063897,0.059233226837060705,0.09517571884984026,0.15440894568690094,1.2827156549520766,7.0,14.779552715654951,0.17252396166134185,0.0,4.5,36.0,37.0,4.0,0.1081081081081081,5.7507987220447285,0.2300319488817891,True
204120,Boscagli,BHA,DEF,4.5,0.2,a,,,,,,799.0,9.0,39.0,4.39299123904881,0.005632040050062578,0.05294117647058823,0.05857321652065081,1.2244055068836044,4.0,19.261576971214016,0.2252816020025031,0.0,4.2,36.0,12.0,2.0,0.1666666666666666,8.78598247809762,0.4505632040050062,True
465730,De Cuyper,BHA,DEF,4.5,1.6,a,,,,2.0,4.0,1404.0,17.0,84.0,5.384615384615385,0.1064102564102564,0.26153846153846155,0.367948717948718,1.5442307692307693,9.0,20.384615384615387,0.12820512820512822,0.0,4.3,36.0,30.0,2.0,0.0666666666666666,5.641025641025641,0.2564102564102564,True
83299,Dunk,BHA,DEF,4.5,0.9,a,,,,,3.0,2837.0,31.0,100.0,3.1723651744800847,0.05805428269298555,0.017765244977088476,0.07581952767007402,1.3292210081071554,5.0,14.053577722946775,0.31723651744800846,0.0,4.5,36.0,33.0,12.0,0.3636363636363636,8.660556926330631,0.7613676418752203,True
