player_code,web_name,team_s,pos,price,own,status,news,chance_of_playing_next_round,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,p_mins,p_starts,p_pts,p_ppg,p_xg90,p_xa90,p_xgi90,p_xgc90,p_bonus,p_bps90,p_yc90,p_saves90,p_price_end,p_team_code,p_apps,p_dc_hits,p_dc_rate,p_dc_actions90,p_dc_p90,has_history,apps,app60,old_team,old_atk,n90,xg90,xa90,bps90,yc90,saves90,dc_rate,fr_matches,fr_mins,fr_starts,fr_start_rate,p_start,_gk_rank,p_app,p60,exp_mins,avail,ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8,ep9,ep10,ep11,ep12,ep13,ep14,ep15,ep16,ep17,ep18,ep19,ep20,ep21,ep22,ep23,ep24,ep25,ep26,ep27,ep28,ep29,ep30,ep31,ep32,ep33,ep34,ep35,ep36,ep37,ep38,ep_gw1_6,ep_season,ep_per_m
500040,Mosquera,ARS,DEF,5.5,11.4,a,,,,,,986.0,9.0,40.0,3.6511156186612577,0.0091277890466531,0.0575050709939148,0.0666328600405679,0.8251521298174441,1.0,17.79918864097363,0.3651115618661257,0.0,5.3,3.0,20.0,4.0,0.2,9.858012170385395,0.7302231237322515,True,20.0,8.0,ARS,1.202714700927121,10.955555555555556,0.02859136141503887,0.05614806732631214,16.299640617658394,0.2910216055408835,0.0,0.21231616643737355,4.0,230.0,4.0,1.0,0.6158566553166013,,0.9316461290008118,0.6158566553166013,54.98418753574753,1.0,3.1586991148398,3.1971802015113715,2.6216920050338666,3.365751023080858,3.1360905560350942,2.979503004486208,3.2820831803600115,3.013508718985574,3.019137707679375,3.1586991148398,2.965783805672364,2.547110744232053,2.9462667471678565,3.3988865029143427,2.747911029787029,2.7594953289510777,3.150779547942,3.185321218291319,3.1586991148398,2.987333943316903,3.3402793063406326,3.1010855830788358,2.8308186282151304,2.761416855762603,3.3402793063406326,3.0760030659217503,2.8889420903675114,2.9114809787171336,3.075091981316913,3.1707581367801625,3.3402793063406326,2.9554473386438556,3.064440071833256,3.0250852918695266,3.1186050658607076,3.0158017800072714,3.27885498718835,2.805691644092392,18.458915904987197,115.880294028644,21.069144368844363
223340,Saka,ARS,MID,9.5,9.5,a,,,1.0,2.0,2.0,2218.0,25.0,157.0,6.370604147880973,0.3071686203787195,0.2905320108205591,0.5977006311992786,0.631785392245266,18.0,23.128944995491437,0.0811541929666366,0.0,10.0,3.0,31.0,5.0,0.1612903225806451,7.466185752930568,0.405770964833183,True,31.0,23.0,ARS,1.202714700927121,24.644444444444446,0.2689904101234407,0.24932951485037574,21.87137537121071,0.11026398612865092,0.0,0.14877720145258022,,,,,0.6638726144797087,,0.8743989302691824,0.6638726144797087,56.4136428767857,1.0,4.137871243895554,3.9811272865288063,3.7400909586898976,3.950044647389402,3.878763271195498,4.05319419418715,4.04599059550311,3.9135885891876936,3.852640748949289,4.137871243895554,4.155235461563974,3.6496459514278743,3.9222846482681706,4.171386703235999,4.153493783090881,3.7747029749242964,3.995108292096551,3.9013855482377067,4.137871243895554,3.936014884228688,4.115635345990733,3.7497429255671992,3.6713248504013993,3.806358659046994,4.115635345990733,3.9805688374162274,3.8412722171597005,3.8542359775529498,4.046652406786353,3.983212476028647,4.115635345990733,3.880097056801685,3.70119283309762,3.8152677614196713,3.9023699384758315,3.9645532983386516,4.07999519365447,3.799769416195651,23.741091601886307,149.9118321563069,15.780192858558621
204480,Rice,ARS,MID,7.5,19.7,a,,,,1.0,1.0,3093.0,35.0,184.0,5.354025218234724,0.091658583899127,0.2129970902036857,0.3046556741028128,0.6945683802133851,23.0,22.987390882638216,0.08729388942774,0.0,7.2,3.0,36.0,14.0,0.3888888888888889,10.940834141610088,0.8147429679922406,True,36.0,35.0,ARS,1.202714700927121,34.36666666666667,0.1029357002209989,0.19589040509583103,22.04513528471468,0.10856427779857755,0.0,0.3453513441367969,,,,,0.7515415928013716,,0.7778573822750557,0.7515415928013716,59.19919160692804,1.0,3.8142786589113333,3.735659246326236,3.537562743476605,3.740844046249207,3.6733911265649803,3.7469081757067095,3.7810616919218476,3.6766365239893974,3.644839447840502,3.8142786589113333,3.7996710122049087,3.4808352470151855,3.6730284829606887,3.8629319653946435,3.7729760060004915,3.5719236411174973,3.7372243808710257,3.691683074707172,3.8142786589113333,3.6853723039268926,3.8256461219784605,3.600241509756988,3.5251773770356816,3.5890578299299145,3.8256461219784605,3.720094897140884,3.622859761509085,3.6325011893536368,3.755203136110314,3.733414658495057,3.8256461219784605,3.65164560896361,3.5697671471159933,3.625653993404589,3.6837622703363566,3.704092267192783,3.798748516124345,3.5907541381510266,22.24864399723507,140.5352977595636,18.73803970127515
232413,Eze,ARS,MID,6.5,2.4,a,,,,,3.0,1885.0,22.0,113.0,5.395225464190982,0.2473209549071618,0.1270026525198939,0.3743236074270557,0.6784615384615386,8.0,20.960212201591517,0.0477453580901856,0.0,7.3,3.0,33.0,0.0,0.0,5.729442970822282,0.0,True,33.0,18.0,ARS,1.202714700927121,20.944444444444443,0.22080377157108216,0.1257313299924775,20.141305505035344,0.08981020777196785,0.0,0.012942473172960775,1.0,32.0,0.0,0.0,0.38597711264910395,,0.7807139547543671,0.38597711264910395,38.7904253129459,1.0,2.4047630573824383,2.329797290343018,2.201889104132696,2.3183298270354458,2.279052731338342,2.360191800878641,2.3629244048434064,2.2933821309506257,2.2640319685648276,2.4047630573824383,2.4092536094768766,2.1567734383909563,2.296237489161154,2.426001273562809,2.4041967602661884,2.2212238518100618,2.33559288103302,2.291008340675461,2.4047630573824383,2.303696893460432,2.3978122156786945,2.2159663858166376,2.172616541296536,2.236569299910026,2.3978122156786945,2.3270300103224395,2.255932089306514,2.262645743446444,2.358956694756662,2.3302563170961186,2.3978122156786945,2.2760240808752394,2.1917448391514225,2.2460856600814005,2.2901026942380605,2.3180666144810136,2.37929094166448,2.234235985723337,13.894023811110582,87.75683351327369,13.501051309734414
184029,Ødegaard,ARS,MID,6.5,5.8,a,,,3.0,4.0,,1363.0,16.0,74.0,4.886280264123258,0.082538517975055,0.2410124724871606,0.3235509904622157,1.0696991929567132,5.0,20.20542920029347,0.0,0.0,7.8,3.0,24.0,1.0,0.0416666666666666,6.735143066764491,0.132061628760088,True,24.0,11.0,ARS,1.202714700927121,15.144444444444444,0.10633404942038838,0.20001445733576753,19.442199155361045,0.06910974135668575,0.0,0.05015854845818229,2.0,78.0,1.0,0.5,0.4216333869365869,,0.7637386500944816,0.4216333869365869,40.41371997052747,1.0,2.3428925190182897,2.2856017670578663,2.1644901910507177,2.283124828146977,2.2435156055045042,2.301295544446572,2.314812465602199,2.250162700472734,2.2273612711964623,2.3428925190182897,2.3392682944599064,2.1265733219778795,2.2499330936209576,2.368759231461371,2.327589889572881,2.184410752898231,2.288382453345172,2.254754046806973,2.3428925190182897,2.2572851147933854,2.344395451885087,2.192750656852907,2.1488089319209114,2.1965183282864342,2.344395451885087,2.278861768852292,2.2162454024276603,2.2223260677218484,2.303854718542862,2.2849568350118568,2.344395451885087,2.234418166019192,2.1723871469489233,2.213513106571837,2.2515155965968754,2.2696000350325414,2.327511091232662,2.1962486053499424,13.620920455224926,86.03870094249366,13.236723221922102
248857,Madueke,ARS,MID,6.5,0.3,a,,,,6.0,,1205.0,16.0,72.0,5.37759336099585,0.0918672199170124,0.213609958506224,0.3054771784232365,0.9537759336099584,9.0,18.970954356846477,0.0,0.0,6.8,3.0,26.0,0.0,0.0,5.228215767634855,0.0,True,26.0,11.0,ARS,1.202714700927121,13.38888888888889,0.11412666230787998,0.1794961634443656,18.606805631489383,0.07478212532258516,0.0,0.015773639179545947,1.0,28.0,0.0,0.0,0.30945190653514565,,0.7041887486404088,0.30945190653514565,32.82145923605715,1.0,1.8629248379910706,1.8167811560879468,1.7247940129494521,1.8132899408860643,1.7836704817520108,1.8312145505472697,1.839381551453556,1.7900485261822894,1.7717719380707544,1.8629248379910706,1.8616850656801969,1.695072933801438,1.7904375733605233,1.8814653731369835,1.8541385705432778,1.7396142816870075,1.8194131246175016,1.7922220766483055,1.8629248379910706,1.7959660992297364,1.862513433061392,1.743390415320255,1.7105717824047684,1.7492756010434156,1.862513433061392,1.8124533210330782,1.7639911780602997,1.7686626527896345,1.832442077152556,1.8164986862633428,1.862513433061392,1.777957410475196,1.7274299874602153,1.760649898797539,1.7902197425419668,1.805567607707148,1.849563970531476,1.7486981656848106,10.832674980213815,68.43465456705742,10.528408394931912
195384,Merino,ARS,MID,6.0,0.9,a,,,,,,1024.0,10.0,67.0,5.888671875,0.2953125,0.12744140625,0.4227539062499999,0.646875,5.0,20.7421875,0.087890625,0.0,5.3,3.0,22.0,0.0,0.0,9.931640625,0.0,True,22.0,8.0,ARS,1.202714700927121,11.377777777777778,0.23589095466896157,0.12536130426055267,19.609002775583175,0.13414884819150025,0.0,0.018027016205195368,1.0,28.0,0.0,0.0,0.2622413799094284,,0.6306624325410073,0.2622413799094284,28.560090790830152,1.0,1.8010774079674905,1.7423587219913201,1.6495646975631388,1.7313869756053137,1.703658076716279,1.76855037898638,1.767073932538867,1.716243941681293,1.6933722437068772,1.8010774079674905,1.8068277650475257,1.6153149313140607,1.7192437154715046,1.8146632425133702,1.8053397232540866,1.6630810177039206,1.747419941324651,1.712357471748319,1.8010774079674905,1.7245638617756724,1.7934762651556275,1.6550520980310512,1.6245192197502054,1.6749803779587045,1.7934762651556275,1.7416549195283666,1.6885866777744796,1.6935446817677247,1.766474331076697,1.7430333859874334,1.7934762651556275,1.7034323983583328,1.6366663600527696,1.6793575131834269,1.7124539440278856,1.7353973574509123,1.7798329897785998,1.6726737900480337,10.396596258829922,65.67234170308654,10.945390283847757
444145,Martinelli,ARS,MID,6.5,0.3,a,,,,,,1065.0,11.0,57.0,4.816901408450704,0.348169014084507,0.1073239436619718,0.4554929577464789,0.888169014084507,3.0,16.47887323943662,0.2535211267605634,0.0,6.8,3.0,30.0,0.0,0.0,6.507042253521126,0.0,True,30.0,5.0,ARS,1.202714700927121,11.833333333333334,0.2687920587914112,0.11340622668369962,17.091373019953537,0.23190789425544894,0.0,0.014021012604040838,3.0,105.0,1.0,0.3333333333333333,0.3207418020262158,,0.8207418020262158,0.3207418020262158,36.01786055804483,1.0,2.217469239474252,2.136515905276763,2.0161093699015558,2.119364391034566,2.0842256430745127,2.1750524808785436,2.169335464148498,2.1029637034179354,2.0715509209195533,2.217469239474252,2.2276700046465376,1.9699980406151765,2.1078762785320158,2.2330955188844785,2.228135564577165,2.033086649915736,2.1440246416122486,2.095542177622108,2.217469239474252,2.1146790216668334,2.2047945204547874,2.0180366521383872,1.9794251587170266,2.0493693972810414,2.2047945204547874,2.137035504854971,2.066539960527995,2.073069384231338,2.1710618634390157,2.1377667953246515,2.2047945204547874,2.086099473466043,1.9932857363128909,2.052272205168407,2.0964954303892243,2.1291853035456794,2.1868644213033757,2.0457018584032483,12.748737029640193,80.51822620161464,12.38741941563302
481655,Zubimendi,ARS,MID,5.5,1.3,a,,,,,,2991.0,34.0,133.0,4.002006018054162,0.0854563691073219,0.0683049147442327,0.1537612838515546,0.7850551654964895,9.0,18.174523570712136,0.1203610832497492,0.0,4.9,3.0,38.0,6.0,0.1578947368421052,9.117352056168505,0.3610832497492477,True,38.0,32.0,ARS,1.202714700927121,33.233333333333334,0.09824678656498756,0.07880089319062351,18.140151129242,0.1358004826855231,0.0,0.14783537394876062,,,,,0.6357605284975676,,0.7936552653396729,0.6357605284975676,53.063005433336585,1.0,2.7465171475460983,2.7039831735412694,2.5545434620880165,2.718163022679839,2.6643140440829574,2.696436676267283,2.735592096453082,2.6582828915146632,2.640408544911797,2.7465171475460983,2.725847650575895,2.517632224319397,2.6519672832432697,2.790273601383352,2.6972676323221165,2.5824410541206264,2.7018473511153513,2.678012766117494,2.7465171475460983,2.6616332556286344,2.7649974862797713,2.6201205412500177,2.559946434568283,2.5923987300790587,2.7649974862797713,2.687194270328486,2.619605059959859,2.626539887916195,2.7072625240126844,2.7009672285619053,2.7649974862797713,2.640277098390235,2.6002812900640104,2.629788112450493,2.669120392908173,2.6741731722214763,2.7455062647777284,2.596054776953929,16.083957526205463,101.58242641628519,18.469532075688218
616077,Dowman,ARS,MID,5.5,0.1,a,,,,,,152.0,1.0,16.0,9.473684210526317,0.7046052631578947,0.1776315789473684,0.8822368421052632,0.5210526315789473,0.0,30.19736842105263,0.0,0.0,4.2,3.0,6.0,0.0,0.0,9.473684210526317,0.0,True,6.0,1.0,ARS,1.202714700927121,1.6888888888888889,0.2478140194296663,0.1320299479706466,20.123968853918644,0.16508668720868852,0.0,0.04206303781212252,4.0,230.0,4.0,1.0,0.5442794385268892,,0.6758583858953102,0.5442794385268892,45.348533047202615,1.0,2.7914366440081113,2.695649664242578,2.5227911210650444,2.6835335493207824,2.6294774330500017,2.7314463079222064,2.7395486498641604,2.646050389056619,2.608398633684478,2.7914366440081113,2.794327720143502,2.4637577320530983,2.6487258036226233,2.8224611629159053,2.7847139381204116,2.5495714478937286,2.702389884416941,2.6456015264548514,2.7914366440081113,2.658923230570696,2.7853046901439527,2.547839411977836,2.4880871687840234,2.569332371523319,2.7853046901439527,2.6902478025591736,2.596061821531318,2.6050233832401957,2.731281447189875,2.695834462230805,2.7853046901439527,2.6228711020072466,2.516143009836006,2.5854141512934374,2.643417045554642,2.677821914350528,2.7605378941155228,2.566961587366708,16.054334719608722,101.35446677041443,18.42808486734808
499175,Nwaneri,ARS,MID,5.5,0.0,a,,,,,,165.0,0.0,8.0,4.363636363636364,0.1254545454545454,0.0436363636363636,0.1690909090909091,0.3981818181818182,0.0,10.90909090909091,0.0,0.0,5.0,3.0,6.0,0.0,0.0,7.090909090909091,0.0,True,6.0,1.0,ARS,1.202714700927121,1.8333333333333333,0.14654669485047347,0.10771764365017386,16.67582015888933,0.16266168502370218,0.0,0.04206303781212252,4.0,241.0,4.0,1.0,0.5442794385268892,,0.6758583858953102,0.5442794385268892,45.348533047202615,1.0,2.323135735080858,2.265299919644492,2.1211553629992905,2.268687872099246,2.219716936990195,2.274085910689359,2.2984359090478286,2.2223961639878036,2.1990300406841277,2.323135735080858,2.3128680814255578,2.0796572801910083,2.2199054368175384,2.358273934647668,2.2937598225897364,2.146083949497789,2.26656305559767,2.2330307987004048,2.323135735080858,2.2288741289769876,2.3310361141040756,2.1660780005328233,2.1115906397219923,2.158662819539047,2.3310361141040756,2.2541636768124302,2.183194776829477,2.19022302590397,2.2799505509940543,2.263716209498913,2.3310361141040756,2.2041798409003066,2.1437853594262846,2.1849254226629813,2.2273765419323244,2.2425549533648788,2.31143415433076,2.1598080929324652,13.47208173750344,85.05198421752421,15.463997130458948
