player_code,web_name,pos,apps,mins,hits,mean_actions,total_actions,hit_rate,actions_p90,defcon_pts,defcon_p90
485047,Morato,DEF,21,1340,9,7.904761904761905,166.0,0.42857142857142855,11.149253731343283,18,1.208955223880597
119471,Schär,DEF,16,1089,8,8.3125,133.0,0.5,10.991735537190083,16,1.322314049586777
516939,Agbadou,DEF,14,1100,8,11.142857142857142,156.0,0.5714285714285714,12.763636363636364,16,1.309090909090909
613804,Diouf,DEF,32,2706,8,7.5,240.0,0.25,7.982261640798226,16,0.532150776053215
180974,Joelinton,MID,27,1950,8,8.814814814814815,238.0,0.2962962962962963,10.984615384615385,16,0.7384615384615384
484420,E.Le Fée,MID,36,2930,8,8.86111111111111,319.0,0.2222222222222222,9.79863481228669,16,0.49146757679180886
95658,Maguire,DEF,23,1649,8,7.043478260869565,162.0,0.34782608695652173,8.841722255912675,16,0.8732565191024864
171314,Rúben,DEF,26,2139,8,7.346153846153846,191.0,0.3076923076923077,8.036465638148668,16,0.6732117812061711
462424,Saliba,DEF,31,2614,8,7.225806451612903,224.0,0.25806451612903225,7.712318286151492,16,0.5508798775822494
220566,Rodrigo,MID,21,1510,8,9.80952380952381,206.0,0.38095238095238093,12.278145695364238,16,0.9536423841059603
431248,Krejčí,DEF,28,2356,8,7.75,217.0,0.2857142857142857,8.289473684210526,16,0.6112054329371817
465351,Matheus N.,DEF,34,2861,8,6.794117647058823,231.0,0.23529411764705882,7.266689968542468,16,0.5033205173016428
155408,Cook,MID,18,872,7,7.944444444444445,143.0,0.3888888888888889,14.759174311926607,14,1.444954128440367
180804,Tuanzebe,DEF,14,1201,7,9.214285714285714,129.0,0.5,9.666944213155704,14,1.0491257285595337
490094,Iroegbunam,MID,29,1477,7,6.517241379310345,189.0,0.2413793103448276,11.516587677725118,14,0.8530805687203792
490721,H.Bueno,DEF,35,2359,7,5.828571428571428,204.0,0.2,7.782958880881729,14,0.5341246290801187
445122,J.Timber,DEF,30,2452,7,5.933333333333334,178.0,0.23333333333333334,6.533442088091355,14,0.5138662316476346
607464,Kayode,DEF,37,3258,7,7.135135135135135,264.0,0.1891891891891892,7.29281767955801,14,0.38674033149171266
